customer_id,event_dttm_Deli,event_type_nm,client_defined_event_type_nm,event_desc,operaton_amt_100 (rupees),active phone call,remote desktop protokol,emulator,f,device_id,os,device_model,screensize,agentconnectiontype,screen_hash,device for user,reciever,password change,fast change of ip,ip not equal to previous
customer_id_74,2022-10-19 08:54:34,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Belgrad,,,,,,1023132913,old,old,,,IP differes
customer_id_74,2022-10-19 08:58:09,PAYMENT,ExternalTransferGeneral,External transfers (Typical),574.66,,,,Belgrad,,,,,,1023132913,old,old,,,IP differes
customer_id_74,2022-10-19 10:16:33,PAYMENT,POS_P2P_DEBIT,Debit part of P2P transfer via POS,177000,,,,,,,,,,,,new,,,
customer_id_74,2022-10-19 12:41:38,PAYMENT,POS_P2P_DEBIT,Debit part of P2P transfer via POS,177000,,,,,,,,,,,,new,,,
customer_id_74,2022-10-19 12:42:35,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Moscow,,,,,,810848364,old,old,,,IP differes
customer_id_74,2022-10-19 12:47:57,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Moscow,,,,,,-113852837,old,old,,,IP differes
customer_id_74,2022-10-19 13:20:13,PAYMENT,POS_P2P_DEBIT,Debit part of P2P transfer via POS,118000,,,,,,,,,,,,old,,,
customer_id_74,2022-10-20 15:21:37,DEPOSIT,100_BKO,Payment order,23600,,,,Belgrad,,,,,,1970526300,,old,,,
customer_id_74,2022-10-21 12:27:48,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Belgrad,,,,,,1351975153,old,old,,,IP differes
customer_id_74,2022-10-21 12:32:18,PAYMENT,POS_P2P_DEBIT,Debit part of P2P transfer via POS,82600,,,,,,,,,,,,old,,,
customer_id_74,2022-10-21 18:24:06,PAYMENT,POS_PURCHASE,Purchase,1416,,,,,,,,,,,,old,,,
customer_id_75,2022-10-09 17:45:47,CHANGE_PASSWORD,,,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,,old,,,
customer_id_75,2022-10-09 17:46:48,CHANGE_ALERT_SETTINGS,PUSH_ENABLE,Connecting PUSH notifications,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,,,
customer_id_75,2022-10-09 17:48:14,REQUEST_NEW_CARD,VIRTUAL_CARD,Request for a digital card,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 13:28:17,CHANGE_PASSWORD,,,0,0,FALSE,0,Moscow,device_id_67,Android,OnePlus LE2111,1080x2249,,,,old,,,
customer_id_75,2022-10-10 13:30:31,REQUEST_NEW_CARD,VIRTUAL_CARD,Request for a digital card,0,0,FALSE,0,Moscow,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 13:47:39,PAYMENT,POS_PURCHASE,Purchase,118,,,,,,,,,,,,old,,,
customer_id_75,2022-10-10 14:46:52,PAYMENT,POS_PURCHASE,Purchase,177,,,,,,,,,,,,old,,,
customer_id_75,2022-10-10 15:25:11,PAYMENT,POS_PURCHASE,Purchase,318.6,,,,,,,,,,,,old,,,
customer_id_75,2022-10-10 15:32:27,CHANGE_PASSWORD,,,0,0,FALSE,0,Moscow,device_id_67,Android,OnePlus LE2111,1080x2249,,,,old,,,
customer_id_75,2022-10-10 16:34:31,SESSION_SIGNIN,,Login,0,0,FALSE,0,Moscow,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 16:35:05,REQUEST_NEW_CARD,VIRTUAL_CARD,Request for a digital card,0,0,FALSE,0,Moscow,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 20:51:07,CHANGE_PASSWORD,,,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,,old,,,
customer_id_75,2022-10-10 20:53:12,REQUEST_NEW_CARD,VIRTUAL_CARD,Request for a digital card,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 20:54:37,PAYMENT,WithoutRisk,Operations without risk,9440,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,new,happened on the same day,,IP differes
customer_id_75,2022-10-10 20:56:36,USER_DETAILS,GET_CVV,Getting a CVV,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,,,IP differes
customer_id_75,2022-10-10 22:51:08,SESSION_SIGNIN,,Login,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 22:52:20,SESSION_SIGNIN,,Login,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-10 22:54:19,SESSION_SIGNIN,,Login,0,0,FALSE,0,Srinagar,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-11 10:17:50,PAYMENT,POS_PURCHASE,Purchase,1473.82,,,,,,,,,,,,old,,,
customer_id_75,2022-10-13 11:52:20,SESSION_SIGNIN,,Login,0,0,FALSE,0,Djabalpur,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-13 11:53:40,SESSION_SIGNIN,,Login,0,0,FALSE,0,Djabalpur,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-13 12:11:56,SESSION_SIGNIN,,Login,0,0,FALSE,0,Djabalpur,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,old,happened on the same day,,IP differes
customer_id_75,2022-10-13 12:13:24,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),8260,0,FALSE,0,Djabalpur,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,new,,,
customer_id_75,2022-10-13 12:13:26,CLIENT_DEFINED,C2C_RESPONSE,Secondary request C2C outgoing (C02 Message 291),8260,0,FALSE,0,Djabalpur,device_id_67,Android,OnePlus LE2111,1080x2249,,,new,new,,,
customer_id_76,2022-10-23 16:57:37,CHANGE_PASSWORD,RENEW_CHANGE_PASSWORD,Login password recovery,0,,,,Moscow,,,,,,1925219746,new,old,,,IP differes
customer_id_76,2022-10-23 17:01:35,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),11800,,,,Moscow,,,,,,1925219746,new,new,,,
customer_id_76,2022-10-23 17:01:37,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),11800,,,,Moscow,,,,,,1925219746,new,new,,,
customer_id_76,2022-10-23 17:23:20,CHANGE_PASSWORD,MOB_APP_CHANGE_PASSWORD,,0,0,FALSE,322,Moscow,device_id_68,Android,Google sdk_gphone_x86_64_arm64,480x854,,,,old,,,
customer_id_76,2022-10-24 12:20:47,SESSION_SIGNIN,MOB_APP_SESSION_SIGNIN,Login,0,0,FALSE,322,Moscow,device_id_68,Android,Google sdk_gphone_x86_64_arm64,480x854,,,old,old,happened on the same day,,IP differes
customer_id_76,2022-10-24 12:39:48,SESSION_SIGNIN,,Login,0,,,,Moscow,,,,,,1925219746,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-10 11:33:33,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Frankfurt am Main,,,,,,1795216200,new,old,,,IP differes
customer_id_77,2022-10-10 11:37:55,CARD_PIN_CHANGE,REMOTE_PIN,Setting/Changing the card PIN,0,,,,Frankfurt am Main,,,,,,1795216200,new,old,,,
customer_id_77,2022-10-10 11:52:05,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Novosibirsk,,,,,,1795216200,new,old,happened on the same day,happened in 5 minutes,IP differes
customer_id_77,2022-10-10 12:12:59,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Novosibirsk,,,,,,1796139721,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-10 12:13:37,CARD_PIN_CHANGE,REMOTE_PIN,Setting/Changing the card PIN,0,,,,Novosibirsk,,,,,,1796139721,new,old,,,
customer_id_77,2022-10-10 12:19:43,PAYMENT,MobileCommunication,Cellular payment,70.8,,,,Novosibirsk,,,,,,1796139721,new,new,happened on the same day,,IP differes
customer_id_77,2022-10-10 12:56:47,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Novosibirsk,,,,,,-549450841,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-10 13:10:29,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Novosibirsk,,,,,,1796139721,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-10 13:18:48,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),5900,,,,Novosibirsk,,,,,,1796139721,new,new,,,
customer_id_77,2022-10-10 13:19:32,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),5900,,,,Novosibirsk,,,,,,1796139721,new,new,,,
customer_id_77,2022-10-10 13:25:33,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),5900,,,,Novosibirsk,,,,,,1796139721,new,new,,,
customer_id_77,2022-10-10 13:27:24,PAYMENT,EXTERNAL_TRANSFER,Transfers from a card to a card of another bank,5900,,,,Novosibirsk,,,,,,1796139721,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-10 13:28:23,PAYMENT,EXTERNAL_TRANSFER,Transfers from a card to a card of another bank,5841,,,,Novosibirsk,,,,,,1796139721,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-10 13:29:51,PAYMENT,POS_P2P_DEBIT,Debit part of P2P transfer via POS,5900,,,,,,,,,,,,new,,,
customer_id_77,2022-10-11 16:09:55,CHANGE_PASSWORD,,,0,0,FALSE,0,,device_id_69,Android,HUAWEI LLD-L31,1080x2032,,,,old,,,
customer_id_77,2022-10-11 16:12:29,SESSION_SIGNIN,,Login,0,0,FALSE,0,,device_id_69,Android,HUAWEI LLD-L31,1080x2032,,,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-11 16:13:27,PAYMENT,MobileCommunication,Cellular payment,59,0,FALSE,0,,device_id_69,Android,HUAWEI LLD-L31,1080x2032,,,new,new,happened on the same day,,IP differes
customer_id_77,2022-10-11 16:15:40,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),11.8,0,FALSE,0,,device_id_69,Android,HUAWEI LLD-L31,1080x2032,,,new,old,,,
customer_id_77,2022-10-11 16:15:42,CLIENT_DEFINED,C2C_RESPONSE,Secondary request C2C outgoing (C02 Message 291),11.8,0,FALSE,0,,device_id_69,Android,HUAWEI LLD-L31,1080x2032,,,new,new,,,
customer_id_77,2022-10-12 08:43:49,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Novosibirsk,,,,,,1795216200,new,old,happened on the same day,,IP differes
customer_id_77,2022-10-13 08:25:22,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Novosibirsk,,,,,,1795216200,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-07 15:55:59,PAYMENT,POS_PURCHASE,Purchase,2832,,,,,,,,,,,,old,,,
customer_id_78,2022-11-08 11:35:59,SESSION_SIGNIN,,Login,0,,,,Moscow,,,,,,313124079,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-08 11:39:41,PAYMENT,POS_PURCHASE,Purchase,953.44,,,,,,,,,,,,old,,,
customer_id_78,2022-11-08 13:35:45,SESSION_SIGNIN,,Login,0,,,,Moscow,,,,,,313124079,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-08 18:34:43,PAYMENT,POS_PURCHASE,Purchase,590,,,,,,,,,,,,old,,,
customer_id_78,2022-11-09 12:49:22,SESSION_SIGNIN,,Login,0,,,,Dubai,,,,,,-203154296,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 16:30:25,SESSION_SIGNIN,,Login,0,,,,Sharjah,,,,,,-203061944,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 16:31:34,PAYMENT,DEPOSITS_PAYMENT,Deposit operations,33040,,,,Sharjah,,,,,,-203061944,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 16:32:25,SESSION_SIGNIN,,Login,0,,,,Sharjah,,,,,,313124079,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 17:06:43,SESSION_SIGNIN,,Login,0,,,,Dubai,,,,,,313124079,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 17:12:00,SESSION_SIGNIN,,Login,0,,,,Ras al-Khaimah,,,,,,314047600,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 17:13:40,PAYMENT,DEPOSITS_PAYMENT,Deposit operations,2360,,,,Ras al-Khaimah,,,,,,314047600,new,old,happened on the same day,,IP differes
customer_id_78,2022-11-10 17:14:35,PAYMENT,INTERNATIONAL_TRANSFER_PAYMENT,Payment between Telebank clients (Personal),36816,,,,Ras al-Khaimah,,,,,,314047600,new,new,happened on the same day,,IP differes
customer_id_78,2022-11-10 17:16:12,PAYMENT,INTERNATIONAL_TRANSFER_PAYMENT,Payment between Telebank clients (Personal),36816,,,,Ras al-Khaimah,,,,,,314047600,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:02:50,CHANGE_PASSWORD,,,0,0,FALSE,0,Moscow,device_id_70,Android,Samsung SM-G955F,1080x2094,,,,old,,,
customer_id_79,2022-10-03 22:05:11,PAYMENT,TelebankTransferPersonal,Payment between Telebank clients (Personal),590000,0,FALSE,0,Moscow,device_id_70,Android,Samsung SM-G955F,1080x2094,,,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:14:31,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Moscow,,,,,,1776348780,new,old,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:43:29,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Moscow,,,,,,-568318261,new,old,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:46:23,PAYMENT,Deposits,Deposit operations,31133.12,,,,Moscow,,,,,,-568318261,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:51:21,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Moscow,,,,,,1081661421,new,old,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:54:06,PAYMENT,Deposits,Deposit operations,590000,,,,Moscow,,,,,,1081661421,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:55:01,PAYMENT,TelebankTransferPersonal,Payment between Telebank clients (Personal),590000,,,,Moscow,,,,,,1081661421,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:57:39,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Moscow,,,,,,492254472,new,old,happened on the same day,,IP differes
customer_id_79,2022-10-03 22:59:18,PAYMENT,TelebankTransferPersonal,Payment between Telebank clients (Personal),590000,,,,Moscow,,,,,,492254472,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 23:00:19,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),31133.12,,,,Moscow,,,,,,492254472,new,new,,,
customer_id_79,2022-10-03 23:00:20,CLIENT_DEFINED,C2C_RESPONSE,Secondary request C2C outgoing (C02 Message 291),31133.12,,,,Moscow,,,,,,492254472,new,new,,,
customer_id_79,2022-10-03 23:11:45,SESSION_SIGNIN,SESSION_SIGNIN,Login,0,,,,Moscow,,,,,,492254472,new,old,happened on the same day,,IP differes
customer_id_79,2022-10-03 23:36:49,CHANGE_PASSWORD,RENEW,Login password recovery,0,,,,Moscow,,,,,,493177993,new,old,happened on the same day,,IP differes
customer_id_79,2022-10-03 23:38:08,PAYMENT,Deposits,Deposit operations,0,,,,Moscow,,,,,,493177993,new,new,happened on the same day,,IP differes
customer_id_79,2022-10-03 23:39:00,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),31133.12,,,,Moscow,,,,,,493177993,new,new,,,
customer_id_79,2022-10-03 23:39:02,CLIENT_DEFINED,C2C_RESPONSE,Secondary request C2C outgoing (C02 Message 291),31133.12,,,,Moscow,,,,,,493177993,new,new,,,
customer_id_80,2022-10-28 12:04:35,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577950489,new,old,,,IP differes
customer_id_80,2022-10-28 12:04:58,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),7080,,,,Djabalpur,,,,,,1577950489,new,old,,,
customer_id_80,2022-10-28 12:05:00,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),7080,,,,Djabalpur,,,,,,1577950489,new,old,,,
customer_id_80,2022-10-28 21:55:52,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577026968,new,old,,,IP differes
customer_id_80,2022-10-28 21:56:04,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),1180,,,,Djabalpur,,,,,,1577026968,new,old,,,
customer_id_80,2022-10-28 21:56:06,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),1180,,,,Djabalpur,,,,,,1577026968,new,old,,,
customer_id_80,2022-10-30 12:45:05,SESSION_SIGNIN,,Login,0,,,,Srinagar,,,,,,1577026968,old,old,,,IP differes
customer_id_80,2022-10-30 12:45:32,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),3540,,,,Srinagar,,,,,,1577026968,old,old,,,
customer_id_80,2022-10-30 12:45:34,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),3540,,,,Srinagar,,,,,,1577026968,old,old,,,
customer_id_80,2022-10-30 20:59:42,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577026968,old,old,,,IP differes
customer_id_80,2022-10-30 21:02:36,PAYMENT,DEPOSITS_PAYMENT,Deposit operations,59000,,,,Djabalpur,,,,,,1577026968,old,old,,,IP differes
customer_id_80,2022-10-30 21:03:58,PAYMENT,DEPOSITS_PAYMENT,Deposit operations,7.08,,,,Djabalpur,,,,,,1577026968,old,old,,,IP differes
customer_id_80,2022-10-30 21:04:30,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:04:32,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:05:02,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:05:03,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:05:33,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577950489,old,old,,,IP differes
customer_id_80,2022-10-30 21:06:41,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:06:43,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:07:37,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577950489,old,old,,,
customer_id_80,2022-10-30 21:07:39,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577950489,old,old,,,
customer_id_80,2022-10-30 21:08:05,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:08:07,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:08:52,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:08:54,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:10:12,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577026968,old,old,,,IP differes
customer_id_80,2022-10-30 21:10:40,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:10:42,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:11:42,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:11:43,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577026968,old,new,,,
customer_id_80,2022-10-30 21:17:29,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577950489,old,old,,,IP differes
customer_id_80,2022-10-30 21:55:26,CHANGE_PASSWORD,RENEW_CHANGE_PASSWORD,Login password recovery,0,,,,Djabalpur,,,,,,1577950489,old,old,,,IP differes
customer_id_80,2022-10-30 21:56:26,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 21:56:28,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577950489,old,new,,,
customer_id_80,2022-10-30 22:02:09,SESSION_SIGNIN,,Login,0,,,,Djabalpur,,,,,,1577026968,old,old,happened on the same day,,IP differes
customer_id_80,2022-10-31 12:25:16,CHANGE_PASSWORD,RENEW_CHANGE_PASSWORD,Login password recovery,0,,,,Djabalpur,,,,,,1577950489,old,old,happened on the same day,,IP differes
customer_id_80,2022-10-31 12:27:00,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),59000,,,,Djabalpur,,,,,,1577950489,old,old,,,
customer_id_80,2022-10-31 12:27:02,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),59000,,,,Djabalpur,,,,,,1577950489,old,old,,,
customer_id_80,2022-11-01 19:29:01,SESSION_SIGNIN,,Login,0,,,,Moscow,,,,,,1577026968,old,old,happened on the same day,,IP differes
customer_id_80,2022-11-01 19:29:34,PAYMENT,C2C_REQUEST,Initial C2C request outgoing (C01 Message 477),11800,,,,Moscow,,,,,,1577026968,old,old,,,
customer_id_80,2022-11-01 19:29:37,CLIENT_DEFINED,C2C_RESPONSE_CLIENT_DEFINED,Secondary request C2C outgoing (C02 Message 291),11800,,,,Moscow,,,,,,1577026968,old,old,,,
customer_id_81,2022-11-15 12:51:41,DEPOSIT,TELEBANKTRANSFERPERSONAL_DEPOSIT,Payment between Telebank clients (Personal),11800,,,,Lakhnau,,,,,,726534325,,old,,,
customer_id_81,2022-11-15 12:52:58,PAYMENT,POS_P2P_CREDIT,Credit part of P2P transfer via POS,11800,,,,,,,,,,,,old,,,
customer_id_81,2022-11-15 12:57:24,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,,,IP differes
customer_id_81,2022-11-17 07:12:55,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,,,IP differes
customer_id_81,2022-11-17 10:51:51,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,,,IP differes
customer_id_81,2022-11-17 10:53:50,REQUEST_CREDIT,LOAN_CONSENT,Getting approval for a loan,2072080,,,,Lakhnau,,,,,,1149056812,old,old,,,IP differes
customer_id_81,2022-11-17 11:06:55,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,,,IP differes
customer_id_81,2022-11-17 11:14:14,PAYMENT,INTERNATIONAL_TRANSFER_PAYMENT,Operations without risk,61360,,,,Lakhnau,,,,,,1149056812,old,old,,,IP differes
customer_id_81,2022-11-17 11:14:29,DEPOSIT,CREDIT,Money transfer,61360,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 11:43:36,PAYMENT,INTERNATIONAL_TRANSFER_PAYMENT,Payment between Telebank clients (Personal),438960,,,,Lakhnau,,,,,,1149056812,old,new,,,IP differes
customer_id_81,2022-11-17 12:04:19,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,726534325,old,old,,,IP differes
customer_id_81,2022-11-17 12:09:39,CHANGE_PASSWORD,RENEW_CHANGE_PASSWORD,Login password recovery,0,,,,Lakhnau,,,,,,726534325,old,old,,,IP differes
customer_id_81,2022-11-17 12:14:40,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,happened on the same day,,IP differes
customer_id_81,2022-11-17 12:31:48,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,happened on the same day,,IP differes
customer_id_81,2022-11-17 13:08:36,PAYMENT,INTERNATIONAL_TRANSFER_PAYMENT,Payment between Telebank clients (Personal),438960,,,,Lakhnau,,,,,,1149056812,old,new,happened on the same day,,IP differes
customer_id_81,2022-11-17 14:05:46,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149980333,old,old,happened on the same day,,IP differes
customer_id_81,2022-11-17 15:14:35,CHECK,ATM_PIN_CHECK,PIN verification,0,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:15:09,CHECK,ATM_PIN_CHECK,PIN verification,0,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:15:23,WITHDRAW,ATM_WITHDRAW,Cash withdrawal,531000,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:15:46,CHECK,ATM_PIN_CHECK,PIN verification,0,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:16:07,WITHDRAW,ATM_WITHDRAW,Cash withdrawal,295000,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:41:25,CHECK,ATM_PIN_CHECK,PIN verification,0,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:41:44,WITHDRAW,ATM_WITHDRAW,Cash withdrawal,245440,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:42:03,CHECK,ATM_PIN_CHECK,PIN verification,0,,,,,,,,,,,,old,,,
customer_id_81,2022-11-17 15:42:19,WITHDRAW,ATM_WITHDRAW,Cash withdrawal,41300,,,,,,,,,,,,old,,,
customer_id_81,2022-11-18 01:59:21,SESSION_SIGNIN,,Login,0,,,,Novosibirsk,,,,,,1149056812,new,old,happened on the same day,,IP differes
customer_id_81,2022-11-18 04:54:54,SESSION_SIGNIN,,Login,0,,,,Lakhnau,,,,,,1149056812,old,old,happened on the same day,,IP differes
